user_ID,subscription_type,monthly_revenue,join_date,last_payment_date,country,age,gender,device
1937,Basic,14,16-07-22,7/7/2023,Brazil,32,Male,Smart TV
1938,Standard,10,18-07-22,8/7/2023,Mexico,45,Female,Smartphone
1939,Standard,11,13-08-22,9/7/2023,Spain,43,Female,Tablet
1940,Basic,10,14-08-22,10/7/2023,Italy,35,Male,Tablet
1941,Premium,13,16-08-22,7/7/2023,Spain,29,Female,Smart TV
1942,Basic,14,17-08-22,8/7/2023,Spain,33,Female,Smart TV
1943,Standard,14,25-08-22,8/7/2023,United States,49,Male,Smart TV
1944,Premium,15,28-08-22,9/7/2023,Canada,27,Male,Tablet
1945,Basic,14,29-08-22,7/7/2023,United States,39,Female,Smart TV
1946,Basic,10,11/9/2022,10/7/2023,United States,34,Female,Smart TV
1947,Basic,12,12/9/2022,8/7/2023,Canada,39,Male,Smartphone
1948,Standard,11,16-09-22,9/7/2023,United Kingdom,39,Female,Laptop
1949,Premium,15,17-09-22,9/7/2023,Australia,39,Female,Smart TV
1950,Basic,10,21-09-22,10/7/2023,Germany,40,Female,Laptop
1951,Basic,15,23-09-22,8/7/2023,France,40,Male,Tablet
1952,Premium,14,27-09-22,8/7/2023,Brazil,31,Male,Smartphone
1953,Standard,12,9/10/2022,9/7/2023,Mexico,47,Male,Smartphone
1954,Standard,11,10/10/2022,11/7/2023,Spain,43,Male,Laptop
1955,Basic,13,11/10/2022,8/7/2023,Italy,34,Male,Smartphone
1956,Premium,12,12/10/2022,8/7/2023,Spain,30,Female,Tablet
1957,Standard,15,13-10-22,9/7/2023,Spain,33,Female,Smartphone
1958,Basic,12,19-10-22,10/7/2023,United States,29,Male,Tablet
1959,Standard,14,21-10-22,7/7/2023,Canada,35,Female,Smartphone
1960,Premium,13,23-10-22,8/7/2023,United States,41,Female,Laptop
1961,Basic,14,24-10-22,10/7/2023,United States,34,Female,Smartphone
1962,Premium,12,26-10-22,9/7/2023,Canada,28,Female,Tablet
1963,Standard,15,27-10-22,7/7/2023,United Kingdom,31,Male,Smart TV
1964,Basic,15,1/11/2022,8/7/2023,Australia,29,Male,Smart TV
1965,Standard,12,2/11/2022,9/7/2023,Germany,44,Female,Tablet
1966,Premium,10,4/11/2022,9/7/2023,France,44,Female,Tablet
1967,Basic,13,5/11/2022,6/7/2023,Brazil,29,Male,Laptop
1968,Standard,12,6/11/2022,9/7/2023,Mexico,32,Female,Tablet
1969,Premium,11,7/11/2022,9/7/2023,Spain,31,Male,Smartphone
1970,Basic,14,8/11/2022,8/7/2023,Italy,27,Male,Laptop
1971,Premium,13,8/11/2022,6/7/2023,Spain,43,Female,Laptop
1972,Basic,14,9/11/2022,10/7/2023,Spain,48,Male,Tablet
1973,Standard,15,9/11/2022,9/7/2023,United States,37,Female,Tablet
1974,Standard,11,5/11/2022,8/7/2023,Canada,42,Male,Smartphone
1975,Basic,11,4/11/2022,7/7/2023,United States,40,Male,Tablet
1976,Premium,13,19-10-22,9/7/2023,United States,37,Female,Tablet
1977,Basic,12,12/10/2022,9/7/2023,Canada,31,Male,Smartphone
1978,Standard,11,3/10/2022,9/7/2023,United Kingdom,30,Male,Smart TV
1979,Premium,15,28-09-22,8/7/2023,Australia,51,Female,Smartphone
1980,Basic,15,17-09-22,9/7/2023,Germany,42,Female,Laptop
1981,Premium,13,16-09-22,8/7/2023,France,37,Female,Smartphone
1982,Basic,14,15-09-22,9/7/2023,Brazil,44,Female,Smartphone
1983,Standard,11,14-09-22,8/7/2023,Mexico,37,Male,Tablet
1984,Standard,11,15-09-22,9/7/2023,Spain,44,Male,Smartphone
1985,Basic,11,6/9/2022,9/7/2023,Italy,40,Male,Tablet
1986,Premium,15,28-08-22,9/7/2023,Spain,27,Male,Smart TV
1987,Basic,12,7/8/2022,8/7/2023,Spain,31,Male,Smart TV
1988,Standard,15,7/8/2022,10/7/2023,United States,39,Female,Smartphone
1989,Premium,12,6/8/2022,9/7/2023,Canada,47,Female,Tablet
1990,Basic,15,30-07-22,9/7/2023,United States,30,Male,Smart TV
1991,Premium,12,30-07-22,8/7/2023,United States,35,Male,Laptop
1992,Basic,14,30-07-22,10/7/2023,Canada,39,Male,Smartphone
1993,Standard,15,19-07-22,8/7/2023,United Kingdom,29,Female,Tablet
1994,Standard,11,17-07-22,10/7/2023,Australia,28,Male,Laptop
1995,Basic,11,12/7/2022,8/7/2023,Germany,39,Male,Tablet
1996,Premium,10,11/7/2022,10/7/2023,France,34,Male,Smart TV
1997,Basic,14,10/7/2022,8/7/2023,Brazil,47,Male,Smart TV
1998,Standard,14,10/7/2022,11/7/2023,Mexico,47,Female,Smart TV
1999,Premium,13,8/7/2022,8/7/2023,Spain,46,Male,Smart TV
2000,Basic,12,9/7/2022,9/7/2023,Italy,31,Male,Smart TV
2001,Premium,10,9/7/2022,8/7/2023,Spain,41,Female,Smart TV
2002,Basic,10,9/7/2022,11/7/2023,Spain,30,Female,Smartphone
2003,Standard,11,10/7/2022,8/7/2023,United States,41,Male,Tablet
2004,Standard,12,12/7/2022,8/7/2023,Canada,48,Female,Laptop
2005,Basic,10,13-07-22,9/7/2023,United States,35,Female,Laptop
2006,Premium,13,16-07-22,10/7/2023,United States,41,Female,Laptop
2007,Basic,10,17-07-22,7/7/2023,Canada,39,Female,Smart TV
2008,Standard,10,26-07-22,9/7/2023,United Kingdom,45,Male,Laptop
2009,Premium,10,31-07-22,9/7/2023,Australia,41,Male,Laptop
2010,Basic,13,3/8/2022,10/7/2023,Germany,28,Male,Laptop
2011,Premium,10,15-08-22,7/7/2023,France,28,Female,Tablet
2012,Basic,15,18-08-22,10/7/2023,Brazil,48,Male,Smart TV
2013,Standard,10,27-08-22,8/7/2023,Mexico,40,Female,Smart TV
2014,Standard,12,29-08-22,10/7/2023,Spain,39,Male,Smart TV
2015,Basic,12,5/9/2022,7/7/2023,Italy,27,Male,Smartphone
2016,Premium,10,6/9/2022,11/7/2023,Spain,32,Female,Smart TV
2017,Basic,10,14-09-22,8/7/2023,Spain,38,Male,Laptop
2018,Standard,10,16-09-22,9/7/2023,United States,41,Female,Laptop
2019,Premium,10,18-09-22,10/7/2023,Canada,32,Female,Laptop
2020,Basic,12,23-09-22,11/7/2023,United States,37,Male,Tablet
2021,Basic,12,25-09-22,8/7/2023,United States,50,Female,Laptop
2022,Basic,10,6/10/2022,9/7/2023,Canada,48,Female,Laptop
2023,Standard,11,9/10/2022,10/7/2023,United Kingdom,37,Male,Tablet
2024,Premium,13,11/10/2022,11/7/2023,Australia,46,Female,Laptop
2025,Basic,13,12/10/2022,8/7/2023,Germany,46,Male,Laptop
2026,Basic,15,13-10-22,9/7/2023,France,39,Male,Smart TV
2027,Premium,13,17-10-22,10/7/2023,Brazil,42,Female,Smart TV
2028,Standard,11,19-10-22,10/7/2023,Mexico,41,Female,Smartphone
2029,Standard,10,21-10-22,7/7/2023,Spain,28,Male,Smart TV
2030,Basic,14,23-10-22,9/7/2023,Italy,43,Male,Tablet
2031,Premium,14,25-10-22,10/7/2023,Spain,45,Female,Smart TV
2032,Standard,10,27-10-22,9/7/2023,Spain,45,Male,Smart TV
2033,Basic,13,31-10-22,7/7/2023,United States,48,Male,Smartphone
2034,Standard,12,2/11/2022,9/7/2023,Canada,30,Male,Laptop
2035,Premium,11,4/11/2022,10/7/2023,United States,51,Female,Smart TV
2036,Basic,12,5/11/2022,9/7/2023,United States,48,Female,Smartphone
2037,Premium,13,6/11/2022,7/7/2023,Canada,41,Female,Smart TV
2038,Standard,11,7/11/2022,10/7/2023,United Kingdom,37,Female,Smartphone
2039,Basic,11,8/11/2022,9/7/2023,Australia,43,Male,Laptop
2040,Standard,15,8/11/2022,8/7/2023,Germany,51,Male,Laptop
2041,Premium,10,9/11/2022,7/7/2023,France,34,Female,Smartphone
2042,Basic,10,9/11/2022,10/7/2023,Brazil,35,Female,Smartphone
2043,Standard,12,5/11/2022,9/7/2023,Mexico,45,Female,Smart TV
2044,Premium,12,5/11/2022,10/7/2023,Spain,31,Male,Smart TV
2045,Basic,15,2/11/2022,8/7/2023,Italy,50,Female,Laptop
2046,Premium,12,30-10-22,9/7/2023,Spain,41,Male,Smartphone
2047,Basic,11,30-10-22,9/7/2023,Spain,42,Female,Laptop
2048,Standard,11,24-10-22,9/7/2023,United States,41,Male,Tablet
2049,Standard,14,8/10/2022,8/7/2023,Canada,34,Male,Tablet
2050,Basic,13,4/10/2022,9/7/2023,United States,35,Female,Smartphone
2051,Premium,10,28-09-22,9/7/2023,United States,48,Male,Smartphone
2052,Basic,11,22-09-22,9/7/2023,Canada,39,Female,Smart TV
2053,Standard,14,19-09-22,9/7/2023,United Kingdom,37,Female,Laptop
2054,Premium,10,13-09-22,9/7/2023,Australia,31,Male,Tablet
2055,Basic,14,5/9/2022,9/7/2023,Germany,29,Female,Laptop
2056,Premium,10,20-08-22,9/7/2023,France,36,Male,Tablet
2057,Basic,10,10/8/2022,8/7/2023,Brazil,32,Male,Smartphone
2058,Standard,10,10/8/2022,11/7/2023,Mexico,31,Female,Smartphone
2059,Standard,14,6/8/2022,9/7/2023,Spain,31,Male,Laptop
2060,Basic,12,3/8/2022,10/7/2023,Italy,29,Male,Smart TV
2061,Premium,10,1/8/2022,9/7/2023,Spain,48,Male,Smart TV
2062,Basic,14,28-07-22,10/7/2023,Spain,46,Male,Tablet
2063,Standard,15,22-07-22,9/7/2023,United States,35,Female,Smartphone
2064,Premium,11,22-07-22,11/7/2023,Canada,37,Female,Tablet
2065,Basic,12,20-07-22,9/7/2023,United States,45,Female,Tablet
2066,Premium,15,12/7/2022,10/7/2023,United States,48,Female,Laptop
2067,Basic,10,12/7/2022,9/7/2023,Canada,44,Female,Laptop
2068,Standard,14,10/7/2022,11/7/2023,United Kingdom,47,Female,Laptop
2069,Standard,12,11/7/2022,8/7/2023,Australia,35,Male,Smart TV
2070,Basic,10,11/7/2022,9/7/2023,Germany,35,Female,Smartphone
2071,Premium,11,9/7/2022,8/7/2023,France,35,Male,Smartphone
2072,Basic,15,10/7/2022,11/7/2023,Brazil,49,Female,Laptop
2073,Standard,11,12/7/2022,8/7/2023,Mexico,50,Female,Tablet
2074,Premium,14,13-07-22,9/7/2023,Spain,44,Male,Smartphone
2075,Basic,14,15-07-22,9/7/2023,Italy,47,Female,Tablet
2076,Premium,15,16-07-22,11/7/2023,Spain,46,Female,Laptop
2077,Basic,11,19-07-22,8/7/2023,Spain,39,Female,Laptop
2078,Standard,15,23-07-22,10/7/2023,United States,34,Male,Laptop
2079,Standard,10,28-07-22,9/7/2023,Canada,31,Female,Smart TV
2080,Basic,10,14-08-22,11/7/2023,United States,46,Female,Laptop
2081,Premium,15,18-08-22,8/7/2023,United States,30,Male,Smart TV
2082,Basic,12,23-08-22,12/7/2023,Canada,29,Male,Tablet
2083,Standard,12,27-08-22,9/7/2023,United Kingdom,42,Male,Tablet
2084,Premium,13,1/9/2022,10/7/2023,Australia,27,Female,Smartphone
2085,Basic,15,2/9/2022,9/7/2023,Germany,33,Male,Laptop
2086,Premium,13,4/9/2022,12/7/2023,France,45,Female,Smart TV
2087,Basic,13,11/9/2022,9/7/2023,Brazil,50,Male,Tablet
2088,Standard,10,16-09-22,9/7/2023,Mexico,42,Female,Tablet
2089,Standard,10,19-09-22,11/7/2023,Spain,29,Male,Tablet
2090,Basic,12,20-09-22,12/7/2023,Italy,31,Female,Tablet
2091,Premium,13,5/10/2022,9/7/2023,Spain,42,Female,Smartphone
2092,Basic,10,7/10/2022,9/7/2023,Spain,44,Female,Laptop
2093,Standard,10,10/10/2022,11/7/2023,United States,34,Male,Smart TV
2094,Premium,13,12/10/2022,11/7/2023,Canada,40,Female,Smart TV
2095,Basic,10,13-10-22,8/7/2023,United States,38,Male,Smart TV
2096,Basic,15,15-10-22,9/7/2023,United States,42,Female,Tablet
2097,Basic,10,17-10-22,11/7/2023,Canada,47,Male,Tablet
2098,Standard,15,18-10-22,10/7/2023,United Kingdom,29,Female,Tablet
2099,Premium,11,20-10-22,8/7/2023,Australia,29,Male,Laptop
2100,Basic,14,22-10-22,10/7/2023,Germany,44,Female,Smart TV
2101,Basic,12,25-10-22,11/7/2023,France,31,Male,Tablet
2102,Premium,14,27-10-22,9/7/2023,Brazil,48,Female,Smartphone
2103,Standard,14,1/11/2022,7/7/2023,Mexico,32,Female,Laptop
2104,Standard,13,2/11/2022,11/7/2023,Spain,28,Female,Tablet
2105,Basic,11,4/11/2022,10/7/2023,Italy,36,Female,Smartphone
2106,Premium,10,6/11/2022,9/7/2023,Spain,28,Female,Smartphone
2107,Standard,14,7/11/2022,7/7/2023,Spain,32,Female,Smart TV
2108,Basic,15,8/11/2022,10/7/2023,United States,50,Female,Smartphone
2109,Standard,12,9/11/2022,10/7/2023,Canada,44,Male,Tablet
2110,Premium,14,10/11/2022,10/7/2023,United States,44,Female,Smartphone
2111,Basic,14,9/11/2022,9/7/2023,United States,47,Male,Laptop
2112,Premium,15,9/11/2022,10/7/2023,Canada,39,Female,Smart TV
2113,Standard,11,7/11/2022,10/7/2023,United Kingdom,44,Female,Tablet
2114,Basic,12,3/11/2022,10/7/2023,Australia,46,Female,Tablet
2115,Standard,10,4/11/2022,8/7/2023,Germany,31,Female,Laptop
2116,Premium,12,1/11/2022,10/7/2023,France,33,Female,Tablet
2117,Basic,13,27-10-22,9/7/2023,Brazil,27,Male,Laptop
2118,Standard,10,23-10-22,10/7/2023,Mexico,34,Male,Smart TV
2119,Premium,14,14-10-22,9/7/2023,Spain,48,Male,Laptop
2120,Basic,14,28-09-22,10/7/2023,Italy,39,Female,Smart TV
2121,Premium,14,25-09-22,9/7/2023,Spain,39,Male,Laptop
2122,Basic,11,23-09-22,10/7/2023,Spain,48,Female,Smart TV
2123,Standard,12,23-09-22,9/7/2023,United States,37,Female,Tablet
2124,Standard,14,14-09-22,11/7/2023,Canada,40,Male,Laptop
2125,Basic,14,5/9/2022,9/7/2023,United States,41,Female,Smartphone
2126,Premium,12,13-08-22,9/7/2023,United States,35,Female,Smartphone
2127,Basic,15,12/8/2022,9/7/2023,Canada,46,Male,Smartphone
2128,Standard,10,10/8/2022,11/7/2023,United Kingdom,28,Female,Tablet
2129,Premium,14,5/8/2022,9/7/2023,Australia,29,Female,Laptop
2130,Basic,10,4/8/2022,12/7/2023,Germany,46,Female,Tablet
2131,Premium,11,28-07-22,9/7/2023,France,35,Male,Laptop
2132,Basic,12,24-07-22,11/7/2023,Brazil,27,Male,Smart TV
2133,Standard,11,22-07-22,9/7/2023,Mexico,38,Male,Laptop
2134,Standard,13,22-07-22,12/7/2023,Spain,43,Male,Smart TV
2135,Basic,15,19-07-22,9/7/2023,Italy,31,Female,Smartphone
2136,Premium,13,17-07-22,10/7/2023,Spain,29,Female,Tablet
2137,Basic,10,16-07-22,9/7/2023,Spain,34,Female,Tablet
2138,Standard,11,12/7/2022,12/7/2023,United States,39,Male,Smartphone
2139,Premium,14,12/7/2022,8/7/2023,Canada,34,Female,Smartphone
2140,Basic,14,13-07-22,10/7/2023,United States,51,Male,Tablet
2141,Premium,14,13-07-22,9/7/2023,United States,47,Female,Tablet
2142,Basic,12,13-07-22,11/7/2023,Canada,46,Male,Smartphone
2143,Standard,12,14-07-22,8/7/2023,United Kingdom,46,Female,Smartphone
2144,Standard,14,15-07-22,10/7/2023,Australia,47,Female,Smartphone
2145,Basic,14,16-07-22,9/7/2023,Germany,40,Female,Smart TV
2146,Premium,12,18-07-22,11/7/2023,France,41,Female,Tablet
2147,Basic,12,23-07-22,9/7/2023,Brazil,30,Female,Smartphone
2148,Standard,12,25-07-22,11/7/2023,Mexico,31,Female,Tablet
2149,Premium,14,30-07-22,9/7/2023,Spain,42,Male,Smart TV
2150,Basic,12,6/8/2022,11/7/2023,Italy,46,Female,Tablet
2151,Premium,13,14-08-22,8/7/2023,Spain,34,Female,Smart TV
2152,Basic,14,23-08-22,12/7/2023,Spain,42,Male,Laptop
2153,Standard,13,27-08-22,9/7/2023,United States,45,Male,Tablet
2154,Standard,12,29-08-22,10/7/2023,Canada,30,Male,Smart TV
2155,Basic,12,1/9/2022,9/7/2023,United States,44,Male,Smartphone
2156,Premium,10,7/9/2022,13-07-23,United States,37,Male,Smart TV
2157,Basic,10,13-09-22,10/7/2023,Canada,43,Male,Smart TV
2158,Standard,12,14-09-22,10/7/2023,United Kingdom,46,Male,Smartphone
2159,Premium,11,17-09-22,12/7/2023,Australia,40,Female,Tablet
2160,Basic,11,23-09-22,12/7/2023,Germany,45,Female,Smartphone
2161,Premium,10,27-09-22,9/7/2023,France,48,Female,Smartphone
2162,Basic,10,3/10/2022,10/7/2023,Brazil,43,Female,Tablet
2163,Standard,13,10/10/2022,11/7/2023,Mexico,48,Male,Smart TV
2164,Standard,10,12/10/2022,11/7/2023,Spain,32,Female,Smartphone
2165,Basic,12,14-10-22,8/7/2023,Italy,38,Male,Laptop
2166,Premium,13,16-10-22,10/7/2023,Spain,50,Male,Smartphone
2167,Basic,11,18-10-22,11/7/2023,Spain,33,Female,Laptop
2168,Standard,14,20-10-22,10/7/2023,United States,27,Male,Smart TV
2169,Premium,12,22-10-22,8/7/2023,Canada,47,Male,Tablet
2170,Basic,12,25-10-22,10/7/2023,United States,35,Female,Smart TV
2171,Basic,12,26-10-22,11/7/2023,United States,41,Male,Tablet
2172,Basic,14,29-10-22,10/7/2023,Canada,39,Female,Smart TV
2173,Standard,13,31-10-22,7/7/2023,United Kingdom,46,Female,Smartphone
2174,Premium,14,4/11/2022,11/7/2023,Australia,33,Female,Smartphone
2175,Basic,11,6/11/2022,10/7/2023,Germany,30,Male,Laptop
2176,Basic,13,7/11/2022,10/7/2023,France,46,Male,Tablet
2177,Premium,15,8/11/2022,9/7/2023,Brazil,42,Female,Tablet
2178,Standard,11,9/11/2022,11/7/2023,Mexico,28,Female,Tablet
2179,Standard,10,10/11/2022,10/7/2023,Spain,40,Male,Smart TV
2180,Basic,14,10/11/2022,10/7/2023,Italy,31,Female,Smart TV
2181,Premium,13,10/11/2022,9/7/2023,Spain,27,Male,Laptop
2182,Standard,14,9/11/2022,10/7/2023,Spain,45,Female,Tablet
2183,Basic,10,9/11/2022,10/7/2023,United States,49,Female,Smart TV
2184,Standard,12,6/11/2022,11/7/2023,Canada,28,Male,Tablet
2185,Premium,14,3/11/2022,8/7/2023,United States,33,Male,Smart TV
2186,Basic,15,27-10-22,11/7/2023,United States,38,Male,Smart TV
2187,Premium,15,28-10-22,10/7/2023,Canada,44,Male,Tablet
2188,Standard,15,18-10-22,10/7/2023,United Kingdom,34,Female,Laptop
2189,Basic,15,4/10/2022,9/7/2023,Australia,35,Male,Laptop
2190,Standard,10,29-09-22,10/7/2023,Germany,47,Male,Tablet
2191,Premium,12,29-09-22,10/7/2023,France,30,Male,Smartphone
2192,Basic,12,23-09-22,10/7/2023,Brazil,50,Female,Smart TV
2193,Standard,12,17-09-22,9/7/2023,Mexico,32,Male,Laptop
2194,Premium,14,12/9/2022,12/7/2023,Spain,36,Female,Smart TV
2195,Basic,14,16-08-22,10/7/2023,Italy,40,Female,Smart TV
2196,Premium,15,16-08-22,9/7/2023,Spain,39,Male,Smartphone
2197,Basic,11,13-08-22,10/7/2023,Spain,28,Male,Smartphone
2198,Standard,12,12/8/2022,11/7/2023,United States,29,Female,Smart TV
2199,Standard,14,13-08-22,9/7/2023,Canada,49,Male,Tablet
2200,Basic,14,30-07-22,12/7/2023,United States,40,Male,Laptop
2201,Premium,12,25-07-22,10/7/2023,United States,29,Male,Laptop
2202,Basic,14,25-07-22,11/7/2023,Canada,35,Female,Tablet
2203,Standard,14,26-07-22,10/7/2023,United Kingdom,44,Male,Smartphone
2204,Premium,11,25-07-22,13-07-23,Australia,39,Male,Smart TV
2205,Basic,12,23-07-22,9/7/2023,Germany,27,Male,Smart TV
2206,Premium,11,18-07-22,11/7/2023,France,31,Male,Smart TV
2207,Basic,13,13-07-22,10/7/2023,Brazil,39,Female,Laptop
2208,Standard,13,13-07-22,12/7/2023,Mexico,44,Male,Laptop
2209,Standard,10,13-07-22,9/7/2023,Spain,48,Female,Tablet
2210,Basic,11,13-07-22,11/7/2023,Italy,27,Male,Smartphone
2211,Premium,13,13-07-22,9/7/2023,Spain,27,Male,Laptop
2212,Basic,14,14-07-22,11/7/2023,Spain,41,Male,Smart TV
2213,Standard,15,15-07-22,9/7/2023,United States,44,Female,Tablet
2214,Premium,12,16-07-22,12/7/2023,Canada,29,Female,Tablet
2215,Basic,13,18-07-22,9/7/2023,United States,42,Female,Smartphone
2216,Premium,15,21-07-22,11/7/2023,United States,45,Female,Smart TV
2217,Basic,11,24-07-22,9/7/2023,Canada,39,Female,Tablet
2218,Standard,15,29-07-22,12/7/2023,United Kingdom,41,Female,Tablet
2219,Standard,10,6/8/2022,10/7/2023,Australia,41,Female,Laptop
2220,Basic,15,11/8/2022,11/7/2023,Germany,41,Male,Smartphone
2221,Premium,14,16-08-22,9/7/2023,France,47,Female,Smart TV
2222,Basic,10,21-08-22,13-07-23,Brazil,49,Female,Smartphone
2223,Standard,12,22-08-22,10/7/2023,Mexico,29,Male,Laptop
2224,Premium,10,24-08-22,10/7/2023,Spain,33,Male,Tablet
2225,Basic,13,2/9/2022,12/7/2023,Italy,45,Female,Smart TV
2226,Premium,13,6/9/2022,13-07-23,Spain,41,Female,Laptop
2227,Basic,11,11/9/2022,10/7/2023,Spain,31,Male,Laptop
2228,Standard,15,16-09-22,10/7/2023,United States,51,Male,Tablet
2229,Standard,11,22-09-22,12/7/2023,Canada,43,Female,Smartphone
2230,Basic,12,26-09-22,12/7/2023,United States,33,Female,Laptop
2231,Premium,10,2/10/2022,9/7/2023,United States,47,Female,Smartphone
2232,Basic,13,4/10/2022,10/7/2023,Canada,40,Female,Laptop
2233,Standard,14,9/10/2022,12/7/2023,United Kingdom,34,Female,Smartphone
2234,Premium,15,11/10/2022,11/7/2023,Australia,40,Male,Tablet
2235,Basic,15,15-10-22,9/7/2023,Germany,38,Male,Laptop
2236,Premium,11,16-10-22,10/7/2023,France,47,Male,Smart TV
2237,Basic,13,18-10-22,11/7/2023,Brazil,29,Male,Smart TV
2238,Standard,14,21-10-22,10/7/2023,Mexico,49,Female,Smartphone
2239,Standard,12,22-10-22,8/7/2023,Spain,40,Male,Smart TV
2240,Basic,12,25-10-22,11/7/2023,Italy,51,Female,Laptop
2241,Premium,11,29-10-22,11/7/2023,Spain,51,Female,Tablet
2242,Basic,12,30-10-22,10/7/2023,Spain,50,Female,Smart TV
2243,Standard,10,4/11/2022,9/7/2023,United States,47,Female,Laptop
2244,Premium,10,5/11/2022,12/7/2023,Canada,40,Male,Smart TV
2245,Basic,15,7/11/2022,10/7/2023,United States,35,Female,Smart TV
2246,Basic,15,8/11/2022,10/7/2023,United States,37,Female,Smart TV
2247,Basic,15,9/11/2022,10/7/2023,Canada,30,Male,Tablet
2248,Standard,15,10/11/2022,11/7/2023,United Kingdom,47,Female,Tablet
2249,Premium,12,11/11/2022,10/7/2023,Australia,35,Male,Smartphone
2250,Basic,14,10/11/2022,11/7/2023,Germany,33,Male,Tablet
2251,Basic,13,10/11/2022,9/7/2023,France,51,Female,Laptop
2252,Premium,12,11/11/2022,11/7/2023,Brazil,31,Female,Tablet
2253,Standard,10,7/11/2022,11/7/2023,Mexico,48,Female,Laptop
2254,Standard,11,4/11/2022,11/7/2023,Spain,40,Male,Laptop
2255,Basic,15,31-10-22,9/7/2023,Italy,41,Female,Laptop
2256,Premium,15,29-10-22,11/7/2023,Spain,41,Male,Laptop
2257,Standard,12,20-10-22,10/7/2023,Spain,28,Female,Laptop
2258,Basic,13,14-10-22,11/7/2023,United States,45,Female,Laptop
2259,Standard,11,12/10/2022,10/7/2023,Canada,32,Female,Laptop
2260,Premium,10,1/10/2022,11/7/2023,United States,31,Male,Tablet
2261,Basic,10,25-09-22,10/7/2023,United States,40,Female,Tablet
2262,Premium,10,23-09-22,10/7/2023,Canada,40,Female,Smartphone
2263,Standard,14,19-09-22,9/7/2023,United Kingdom,50,Male,Tablet
2264,Basic,12,2/9/2022,12/7/2023,Australia,41,Male,Smartphone
2265,Standard,10,30-08-22,10/7/2023,Germany,43,Male,Tablet
2266,Premium,15,16-08-22,9/7/2023,France,43,Male,Tablet
2267,Basic,11,15-08-22,10/7/2023,Brazil,36,Female,Smartphone
2268,Standard,15,16-08-22,11/7/2023,Mexico,48,Male,Smart TV
2269,Premium,15,1/8/2022,10/7/2023,Spain,33,Female,Smartphone
2270,Basic,14,27-07-22,14-07-23,Italy,30,Female,Smart TV
2271,Premium,14,26-07-22,10/7/2023,Spain,37,Female,Laptop
2272,Basic,13,26-07-22,11/7/2023,Spain,49,Male,Smart TV
2273,Standard,15,27-07-22,11/7/2023,United States,47,Female,Smartphone
2274,Standard,10,26-07-22,13-07-23,Canada,45,Female,Tablet
2275,Basic,11,23-07-22,9/7/2023,United States,50,Male,Smart TV
2276,Premium,12,20-07-22,11/7/2023,United States,36,Male,Smartphone
2277,Basic,14,14-07-22,10/7/2023,Canada,37,Male,Smart TV
2278,Standard,15,14-07-22,12/7/2023,United Kingdom,38,Female,Tablet
2279,Premium,10,14-07-22,10/7/2023,Australia,40,Male,Smart TV
2280,Basic,13,13-07-22,12/7/2023,Germany,38,Female,Smart TV
2281,Premium,14,14-07-22,10/7/2023,France,46,Female,Tablet
2282,Basic,10,15-07-22,11/7/2023,Brazil,40,Female,Smartphone
2283,Standard,13,16-07-22,10/7/2023,Mexico,34,Male,Smart TV
2284,Standard,12,18-07-22,12/7/2023,Spain,39,Female,Smartphone
2285,Basic,13,19-07-22,10/7/2023,Italy,47,Male,Smartphone
2286,Premium,15,22-07-22,12/7/2023,Spain,41,Male,Laptop
2287,Basic,12,27-07-22,9/7/2023,Spain,47,Female,Tablet
2288,Standard,13,2/8/2022,13-07-23,United States,50,Male,Smartphone
2289,Premium,10,10/8/2022,10/7/2023,Canada,31,Male,Tablet
2290,Basic,13,15-08-22,11/7/2023,United States,41,Male,Smartphone
2291,Premium,11,18-08-22,11/7/2023,United States,31,Female,Laptop
2292,Basic,12,20-08-22,14-07-23,Canada,41,Female,Smart TV
2293,Standard,12,23-08-22,11/7/2023,United Kingdom,28,Male,Tablet
2294,Standard,14,24-08-22,10/7/2023,Australia,40,Female,Smartphone
2295,Basic,11,30-08-22,13-07-23,Germany,34,Female,Smart TV
2296,Premium,10,6/9/2022,13-07-23,France,37,Male,Smartphone
2297,Basic,13,13-09-22,10/7/2023,Brazil,30,Female,Laptop
2298,Standard,12,18-09-22,10/7/2023,Mexico,32,Male,Tablet
2299,Premium,14,22-09-22,12/7/2023,Spain,41,Male,Smartphone
2300,Basic,13,28-09-22,12/7/2023,Italy,42,Female,Tablet
2301,Premium,13,3/10/2022,9/7/2023,Spain,40,Male,Laptop
2302,Basic,11,5/10/2022,10/7/2023,Spain,30,Female,Smartphone
2303,Standard,14,9/10/2022,12/7/2023,United States,43,Male,Laptop
2304,Standard,14,15-10-22,11/7/2023,Canada,31,Female,Tablet
2305,Basic,15,16-10-22,9/7/2023,United States,45,Male,Smartphone
2306,Premium,10,18-10-22,11/7/2023,United States,33,Male,Smart TV
2307,Basic,14,19-10-22,12/7/2023,Canada,41,Male,Smartphone
2308,Standard,11,22-10-22,11/7/2023,United Kingdom,37,Male,Smart TV
2309,Premium,12,23-10-22,9/7/2023,Australia,40,Female,Smartphone
2310,Basic,10,29-10-22,12/7/2023,Germany,36,Male,Tablet
2311,Premium,14,30-10-22,11/7/2023,France,28,Male,Smart TV
2312,Basic,12,3/11/2022,11/7/2023,Brazil,38,Male,Smartphone
2313,Standard,11,4/11/2022,9/7/2023,Mexico,36,Female,Tablet
2314,Standard,12,5/11/2022,12/7/2023,Spain,47,Female,Smart TV
